id,category,brand,description,price,title
7306553,Computers_and_Accessories,,,,Apple iPad Pro 12.9 Retina Display 256GB WiFi Silver@en Silver (MP6H2LL/A)@en
15786433,Computers_and_Accessories,AMD@en-US,"AMD A6-5400K Dual-Core APU Processor 3.6GHz Socket FM2, Retail (Black Edition) @en-US",,AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX @en-US AMD | 5 Free Hosting@en-US
2192623,Computers_and_Accessories,,,"$, 53.99",Crucial - DDR3L 4 GB SO-DIMM 204-pin Crucial 204-pin CT4G3S186DJM System Memory (RAM) CDW.com
15303784,Computers_and_Accessories,HP Enterprise,Description:HP 256MB 200MHz DDR PC1600 ECC SDRAMPart Number(s)Part# 249674-001,,"249674-001 HP 256MB200MHz DDR PC1600 EC, Null New 249674-001 EC Wholesale Price 249674-001"
15974479,Computers_and_Accessories,,your team is destined for glory.</p> Windows 10 Home 64; Intel® Core™ i7-7820HK (2.9 GHz base frequency 4 cores); 43.9 cm (17.3') diagonal FHD 120 Hz IPS anti-glare WLED-backlit (1920 x 1080) with NVIDIA G-SYNC™; 16 GB memory; 1 TB HDD storage; 256 SSD NVIDIA® GeForce® GTX 1070 (8 GDDR5 dedicated); @en up to 3.9 Turbo Boost Technology and easy upgradability. With this kind of power 8 MB cache the OMEN X Laptop lets you define own limits. Outperform opponents desktop-class graphics performance a mechanical keyboard <p>Engineered overclocking,"GBP@en, 2499.00@en",OMEN X by HP 17-ap000na Gaming Laptop - GTX 1070@en
7184662,Computers_and_Accessories,Asus@en,"Core i7 (5th Gen), ATX, DDR4, 2 x USB3.1, 8 x USB3, 8 x USB2, 6 x SATA3, 1 x SATAe, 1 x M.2, 3 x PCIe x16, 1 x PCIe x4, 1 x PCIe x1, CrossFireX, SLI@en",,ASUS TUF SABERTOOTH X99 Motherboard Intel (Socket 2011-3) ATX @en Socket 2011-3 | Novatech@en
13111461,Computers_and_Accessories,Corsair,,,Corsair - Vengeance 16GB (2 x 8GB) DDR3-1866 Memory Memory (CMZ16GX3M2A1866C10) PCPartPicker
6142256,Computers_and_Accessories,,Download the datasheet. @ro,,Multilayer 6-Port 1000BASE-SX Switch + 2 GBIC ports@ro DGS-3308FG Multilayer ports | D-Link Romania@ro
3594551,Computers_and_Accessories,Apple@us,•2.8GHz quad-core Intel Core i7 processor<br /> •Turbo Boost up to 3.8GHz<br /> •16GB 2133MHz LPDDR3 memory<br /> •256GB SSD storage<br /> •Radeon Pro 555 with 2GB memory<br /> •Four Thunderbolt 3 ports<br /> •Touch Bar and Touch ID@us,,Apple Apple MacBook Pro 15-inch with Touch Bar: 2.8GHz quad-core Intel Core i7/16GB@us i7/16GB - RamTech@us
17497317,Computers_and_Accessories,,"ASUS GeForce GTX 1060 TURBO 6GB GDDR5 VR Ready Graphics Card, 1280 Core, 1506MHz GPU, 1708MHz Boost @en",,ASUS NVIDIA GeForce GTX 1060 6GB TURBO Graphics Card@en Card LN73869 - TURBO-GTX1060-6G | SCAN UK@en
12424943,Computers_and_Accessories,Corsair@en,"3000MHz RAM Speed, CAS 15-16-16-36 Timings, 1.20-1.35v VDIMM, Lifetime Warranty with OcUK.@en",,Corsair Vengeance LED 32GB (2x16GB) DDR4 PC4-24000C15 3000MHz Dual Channel Kit - Red LED@en ▷ Corsair 3000MH… | OcUK@en
14997283,Computers_and_Accessories,HP Enterprise,Description:5 x StorageWorks 72.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 238921-B21 Spare Part# 244448-001 Assembly Part# 231086-001 Model# BD07254498 2-5-2 Part# FE-19980-01,,"238921-B21 HP 72.8-GB 10K FC-AL, Null Price 238921-B21-5Pack New 238921-B21 FC-AL 5 Pack Wholesale"
4677439,Computers_and_Accessories,,,,Corsair Flash Voyager Slider X2 32GB Blauw - Prijzen @NL Tweakers@NL
6316030,Computers_and_Accessories,Apple@en,,,Apple 3.06GHz Intel Core i3 iMac Desktop Computer@en Computer - MC508LL/A Abt@en
8621437,Office_Products,Epson@en,"Epson WorkForce WF-100 - Printer - color - ink-jet - A4/Legal - 5760 x 1440 dpi - up to 6.7 ppm (mono) / up to 3.8 ppm (color) - capacity: 20 sheets - USB 2.0, Wi-Fi(n) @en",,Epson WorkForce WF-100 - printer color ink-jet@en ink-jet OETC Consortium Store@en
17453410,Luggage_and_Travel_Gear,,A protective laptop bag with modern details and plenty of room for daily essentials.@en,,Bryker 15.6 Laptop Bag@en Bag - Case Logic@en
237958,Computers_and_Accessories,ASUSTEK@fr,,,ASUS H81i-PLUS Mini ITX Sock 1150 2*DDR3-DVI-HDMI-USB3@fr
16858097,Computers_and_Accessories,HP Enterprise,Description:80GB Hot-Plug Serial ATA (SATA) 1.5GB/s Hard Drive 7200 RPM 3.5-inch form factor 1.0 inch highIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 349237-B21 Spare Part# 397551-001 Spare Part# 353042-001 Assembly Part# 332649-002 Assembly Part# 391333-002 Assembly Part# 391333-004 Assembly Part# 440300-001 Assembly Part# 407525-001 Assembly Part# 431688-001 Model# 6L080M0 Model# 6Y080M0 Model# FB080C4080 Model# ST3808110AS Model# WD800AAJS-70TDA0,,349237-B21 HP 80-GB 1.5G 7.2K 3.5 SATA HDD DL320 G6 349237-B21 HDD Part# DL320 G6-349237-B21
17448597,Computers_and_Accessories,HP Enterprise,Description:HP Ethernet 1Gb 4-Port 366M AdapterPart Numer(s) Manufacturer Part# 615729-B21,"$409.95, USD",Null 615729-B21 HP Ethernet 1Gb 4-Port 366M Adapter
17346245,Computers_and_Accessories,HP Enterprise,Description: BL20PG2 Xeon 2.8GHz 512 1P Blade,"USD, $661.55",Null 300876-B21 BL20PG2 Xeon 2.8GHz 512 1P
16553297,Computers_and_Accessories,HP Enterprise,Description:Genuine HPE 4GB 1x4GB PC3-10600 RegisteredCAS 9 Dual Rank x 4 DRAM Memory KitPart Number(s) Option Part# 500658-B21 (1 module per Kit) Spare 501534-001 Assembly 500203-061 Kit),"USD, $95.95",500658-B21 HP 4GB (1x4GB) PC3-10600 RDIMM Null
6692616,Computers_and_Accessories,Null,"*This unit has slight bruising in the background of the display. Apple Part Number: MB953LL/A Hardware Configuration 27-inch LED-backlit glossy widescreen TFT LCD display with IPS, 2560x1440 resolution 2.66GHz dual-core Intel Core i5 processor 4.0GB (4x1.0GB) PC3-8500 (1066MHz) DDR3 SO-DIMM, supports up to 16.0GB 1.0TB Serial ATA hard disk drive @ 7200RPM DVD-RW/CD-RW SuperDrive-DL ATI Radeon HD 4850 graphics with 512MB GDDR3 memory AirPort Extreme wireless card (802.11a/b/g/n) Bluetooth 2.1 + EDR Built-in iSight camera 1- Mini DisplayPort 4- USB 2.0 ports 1- FireWire 800 port 1- Ethernet port 1- Secure Digital (SD) slot",,Fair Condition*:Apple iMac 27-inch 2.66GHz Quad-core i5 (Late 2009) MB953LL/A iMac 27 2009)* | macofalltrades
7406330,Computers_and_Accessories,Kingston@ru,,,Kingston HyperX Fury 16 Гб@ru Memory | Net-Développements.com - ru@ru
11292603,Computers_and_Accessories,Samsung,120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive,,120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive Drive | MZ-7TD120BW
15286515,Computers_and_Accessories,HP Enterprise,Description:HP 200GB 2.5-inch (SFF) Serial Attached SCSI (SAS) 6G SCL SC Enterprise Performance (EP) Solid State DriveIn HPE Hot-Plug Drive tray (as pictured)Genuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 653078-B21,$575.95 USD,653078-B21 HP G8 G9 200-GB 6G 2.5 SAS SC SSD
17387544,Luggage_and_Travel_Gear,,"Durable, lightweight materialSeparate padded compartment to protect notebookConvenient front pocket stores power supplyErgonomic shoulder straps and padded carry handleStorage pockets to organise pens & documents The Professional line of carrying cases offers durability and up-to-date style. These newly designed cases complement the look and feel of ThinkPad notebooks on the outside, and deliver clever durability and convenience on the inside. As an extension of the ... @en",,Lenovo Professional Backpack (Black) for 15.6 inch ThinkPad Notebooks@en
14899746,Computers_and_Accessories,,Choose AMD to get the Accelerated Processing Unit (APU) in your next PC project. AMD's A-Series processor combines dual-core CPU and AMD Radeon graphic on a single power-efficient chip to enable premium performance and low power consumption.,,AMD A8 series A8-7650K / 3.3 GHz processor AMD processor - AD765KXBJABOX Add-In Processors (CPUs) CDW.com
6519162,Computers_and_Accessories,,,,AMD Ryzen Threadripper 1900x Boxed - Prijzen @NL Tweakers@NL
15625877,Computers_and_Accessories,HP@en,,,"HP - DDR2 64 GB : 8 x DIMM 240-pin@en, HP memory 240-pin Series @en Prices CNET@en"
12654220,Computers_and_Accessories,"Null@en, HP@en",,,"HP - DDR4 32 GB LRDIMM 288-pin@en, HP 288-pin @en Specs CNET@en"
7478992,Computers_and_Accessories,Samsung@en,The 850 EVO is the advanced consumer SSD powered by 3D V-NAND technology that maximizes everyday computing experiences with optimized performance and enhanced reliability@en,,Samsung 1.0TB 850 EVO SSD 2.5 SATA 6Gbps 32 Layer 3D V-NAND Solid State Drive (MZ-75E1T0B/EU)@en ▷ Samsung V-NAND… | OcUK@en
17250273,Computers_and_Accessories,Hewlett Packard Enterprise,"More>>> Short summary description Hewlett Packard Enterprise 50/100 AIT internal ALL tape drive: This short summary of the Hewlett Packard Enterprise 50/100 AIT internal ALL tape drive data-sheet is auto-generated and uses the product title and the first six key specs. Hewlett Packard Enterprise 50/100 AIT internal ALL Long summary description Hewlett Packard Enterprise 50/100 AIT internal ALL tape drive : Hewlett Packard Enterprise 50/100 AIT internal ALL This is an auto-generated long summary of Hewlett Packard Enterprise 50/100 AIT internal ALL tape drive based on the first three specs of the first five spec groups. , Null",,Hewlett Packard Enterprise 50/100 AIT internal ALL tape drive Product data Hewlett drive drives (157766-B21)
16623395,Computers_and_Accessories,HP Enterprise,Description:HP 256MB SDRAM MemoryPart Number(s) Hewlett-Packard Part# 127005-031,"CAD, $90.94 CAD",127005-031 HP 256MB SDRAM MEMORY Null
10594424,Computers_and_Accessories,,"16GB (2x8GB) Corsair DDR3 Vengeance Pro Series Silver, PC3-17066 (2133), Non-ECC Unbuffered, CAS 11-11-11-27, XMP, 1.5V @en",,Corsair Memory Vengeance Pro Series Silver 16GB DDR3 2133 MHz Dual Channel Desktop@en Desktop LN51715 - CMY16GX3M2A2133C11 | SCAN UK@en
9356895,Computers_and_Accessories,,,,Corsair Carbide Series 400R Mid-Tower ATX Case 4X5.25 6X3.5INT USB3.0X2 1394 No PSU - Black USB3.0x2 Black NCIX
9153628,Computers_and_Accessories,,Asus AMD M5A99FX PRO R2.0 Motherboard @en-US,,Buy Online | Asus AMD M5A99FX PRO R2.0 Motherboard Price in India@en-US
14258198,Office_Products,,"Obtenez des photos fidèles à la réalité et davantage de polyvalence. Produisez des couleurs authentiques et configurez, connectez et imprimez directement à partir de votre appareil mobile. 1 Passez aisément de la carte mémoire aux photos. Imprimante multifonction couleur - Idéale pour l'usage domestique; Impression, numérisation, copie, Web, photo; A4; A5; B5; DL; C6; A6; 1 USB client 2.0, 1 Wi-Fi 802.11b/g/n, Wi-Fi bi-bande 2,4/5 Ghz, BLE, logement pour carte SD; Jusqu'à 1000 pages; Garantie matérielle limitée d’un an; assistance téléphonique limitée 24 heures sur 24, 7 jours sur 7; Pour plus d’informations, rendez-nous visite sur le site http://www.support.hp.com; @fr",,Imprimante tout-en-un HP ENVY Photo 7130@fr 7130 - Store France@fr
12808636,Computers_and_Accessories,Zotac@en,"ZT-P10510B-10L, Core Clock: 1392MHz, Boost Clock: 1506MHz, Memory: 4096MB 7010MHz GDDR5, Stream Processors: 768, VR Ready, PhysX/CUDA Enabled, 5 Years Warranty.@en",,Zotac GeForce GTX 1050Ti OC 4096MB GDDR5 PCI-Express Graphics Card@en ▷ Zotac Graphic… | OcUK@en
16075531,Computers_and_Accessories,StarTech@en,,,"StarTech.com PCIe 300 Mbps Wireless N Network Adapter 802.11n/g 2T2R - network adapter @en, StarTech.com adapter@en Overview CNET@en"
17440887,Computers_and_Accessories,HP Enterprise,Description:110/220GB StndAlone SDLT LVDPart Number(s) Option Part# 192106-B21,,"HP 192106-B21 110/220-GB StndAlone SDL, Null SDL Wholesale HP Price 192106-B21"
16542307,Computers_and_Accessories,HP Enterprise,Description: rack-mountable - 4U - 4-way - 4 x Xeon E7440 2.4 GHz - RAM 8 GB SAS Hot-Swap 2.5-inch - no HDD - DVD - ATI ES1000 - Gigabit Ethernet HP Part# 487364-001,,"487364-001 DL580 G5 4-Core E7440 2.4GHz/16MB 4P 8GB, Null Price 487364-001 8GB Wholesale 487364-001"
15399099,Computers_and_Accessories,HP Enterprise,Description:StorageWorks 450GB 10K Fibre Channel40 pin 2GB/s HotSwap FCAL Hard Drive Part Number(s) Option Part# AP729A Option Part# AP729B Spare Part# 518736-001 Assembly Part# 495276-002 Bare Model# BD450DAJZH,,"Null, 518736-001 HP 450-GB 10K FC-AL HDD New 518736-001 HDD Wholesale Price 518736-001"
12491917,Computers_and_Accessories,,,,Kingston MicroSDHC 32GB Class 4 + Adapter - Prijzen @NL Tweakers@NL
222516,Computers_and_Accessories,,,,Kingston HyperX Predator SSD M.2 480GB - Specificaties @NL Tweakers@NL
2899103,Computers_and_Accessories,,"Corsair Carbide SPEC-03 Mid Tower Computer Chassis with Orange LED Fan+Window, ATX/MicroATX/MiniITX, USB 3.0, Black @en",,Corsair Carbide SPEC 3 Windowed ATX PC Gaming Case Orange Fan@en Fan LN68470 - CC-9011054-WW | SCAN UK@en
16194249,Computers_and_Accessories,HP Enterprise,Description:HP MSL5026S2 1 Drive SDLT2 Rack-Mount LibraryPart Number(s) Hewlett-Packard Part# 293472-B22,"CAD, $2,295.09 CAD",29347-B22 HP MSL5026S2 Super DLT Null
11965332,Computers_and_Accessories,Samsung,M393A1G40DB0-CPB DCZ 8GB 288p PC4-17000 CL15 18c 1024x4 DDR4-2133 1Rx4 1.2V ECC RDIMM,"99.98, USD",Samsung M393A1G40DB0-CPB DCZ 8GB 288p PC4-17000 CL15 18c 1024x4 DDR4-2133 1Rx4 1.2V ECC RDIMM
8252171,Computers_and_Accessories,SanDisk,Sandisk 16 GB Secure Digital High Capacity (SDHC) SDSDB-016G-B35 Flash Memory,,SanDisk Flash 16 GB SDHC Memory Card SDSDB-016G (Label May Change) Camera & Photo Accessories - Page 6 | All Tech Toys
14949505,Computers_and_Accessories,HP Enterprise,Description:146GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)Option Part# 512547-B21Spare Part# 512744-001Assembly Part# 512544-004Model# EH0146FAWJB,,"EH0146FAWJB HP 146-GB 6G 15K 2.5 DP SAS HDD, Null New EH0146FAWJB HDD Wholesale Price EH0146FAWJB"
1618574,Computers_and_Accessories,,"Enjoy your entertainment with a fast processor. Fire HD 8 delivers faster performance thanks to an increase in RAM. Fire HD 8 features a widescreen 1280x800 high-definition display with over a million pixels and a bright, vivid picture. Enjoy movies and games in a crisp, clear HD resolution, with less glare and more brightness thanks to a stunning IPS LCD display. With more internal storage, Fire HD 8 also allows to expand your tablet's storage using a microSD card, and keep photos, movies, and compatible games and apps with you. Plus enjoy free unlimited cloud storage for all your content and photos taken with your Fire tablet.","$, 119.99",Amazon Fire HD 8 - tablet OS 5 (Bellini) 16 GB 8 Amazon 8 B018SZT3BK Tablets CDW.com
12682801,Computers_and_Accessories,,,,"Apple Smart Keyboard for 10.5 iPad Pro, US English@en English (MPTL2LL/A)@en Pro"
15892130,Computers_and_Accessories,WD@en,"10TB Capacity, 3.5 inch, SATA 6Gb/s Interface, 7200RPM Spin Speed, 256MB Cache, 5 Year Warranty@en",,WD Gold 10TB 3.5 7200RPM 256MB Cache Datacenter Hard Drive (WD101KRYZ)@en ▷ WD … | OcUK@en
10545150,Computers_and_Accessories,,"4GB Sapphire Radeon Radeon R7 240, 1800MHz GDDR3, GPU 730MHz, Boost 780MHz, 320 Streams, D-Sub/DVI-D/HDMI @en",,Sapphire Radeon R7 240 Graphics Card@en Card LN53955 - 11216-02-20G | SCAN UK@en
1615109,Computers_and_Accessories,,"Gigabyte B250M-D3H, Intel B250, S 1151, DDR4, SATAe, M.2 (PCIe/SATA), 2-Way CrossFire, GbE, USB 3.1 Gen1 A, Micro ATX @en",,Gigabyte B250M D3H Kaby Lake Micro ATX Motherboard@en Motherboard LN77113 - GA-B250M-D3H | SCAN UK@en
3721117,Computers_and_Accessories,,,,Apple Mac Mini Core i5 2.6GHz 8GB 1TB(5400) Iris GbE ac BT@en Buy Apple BT at Connection Public Sector Solutions@en
657121,Computers_and_Accessories,,"1TB Seagate ST1000LM014 2.5 Solid State Hybrid Drive, SATA III Slim 6Gbs 8GB SSD 64MB Cache PC/MAC/PS4 @en",,Seagate ST1000LM014 1TB SSHD 2.5 SATA 3 PC/MAC/PS4@en PC/MAC/PS4 LN50173 | SCAN UK@en
10629528,Computers_and_Accessories,,,,"Apple iPad Mini 4 128GB, WiFi, Silver@en WiFi Silver at Connection Public Sector Solutions@en Buy Apple 128GB"
12743089,Computers_and_Accessories,Vostro@en,,,"Vostro 14 5000 Laptop@en, (5468)@en Vostro Series Laptop | Dell Thailand@en"
17294138,Computers_and_Accessories,HP Enterprise,Description:StorageWorks 146.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 293556-B21 Spare 300590-002 Assembly 359461-006 Model# BD1465822C 2-5-2 FE-23518-01,"USD, $95.95",BD1465822C HP 146.8-GB 10K FC-AL HDD Null
16248399,Computers_and_Accessories,HP Enterprise,Description:Intel Xeon X5560 ML350 G6(2.80GHz/4-core/8MB/95W)Full Processor Option KitPart Number(s)Option Part# 495906-B21,"$213.85, USD",495906-B21 HP X5560 2.80GHz ML350 G6 Null
8806489,Computers_and_Accessories,,"Gigabyte GA-Z170N-Gaming 5, Intel Z170, S 1151, DDR4, SATAe, M.2 (PCIe/SATA), Killer GbE, ac WiFi, USB3.1 A+C, Mini ITX @en",,Gigabyte Z170N Gaming 5 Mini ITX Motherboard@en Motherboard LN68762 - GA-Z170N-Gaming | SCAN UK@en
4233544,Computers_and_Accessories,,"3,4 GHz 7ª generación de procesadores Intel® Core™ i5 i5-7500 3,8 GHz LGA 1151 @es",,HP ProDesk PC 600 G3 con factor de forma reducido (ENERGY STAR)@es OMEN Ordenador sobremesa by - 870-118ns Black Friday 2017 @es
8616836,Computers_and_Accessories,,"Crucial 8GB DDR3 SODIMM, 8 Go, DDR3, 1600 MHz",,DDR3 Crucial SO-DIMM 8Go 1600 MHz
15940071,Computers_and_Accessories,HP Enterprise,Description: Proliant DL370 G6 4U 2-way Quad-Core Rack Mountable Server 2.5-inch3 GHz RAM 8 GB - SAS - Hot-Swap 2.5-inch - no HDD - DVD - Gigabit Ethernet Part# 519577-005,,"519577-005 DL370 G6 Xeon E5540 2.53GHz, Null Price 519577-005 2.53GHz Wholesale"
15454472,Computers_and_Accessories,,"The TS256MLQ64V8U is a 256M x 64bits DDR2-800 Unbuffered DIMM. The TS256MLQ64V8U consists of 16pcs 128Mx8bits DDR2 SDRAMs in 68 ball FBGA packages and a 2048 bits serial EEPROM on a 240-pin printed circuit board. The TS256MLQ64V8U is a Dual In-Line Memory Module and is intended for mounting into 240-pin edge connector sockets.Synchronous design allows precise cycle control with the use of system clock. Data I/O transactions are possible on both edges of DQS. Range of operation frequencies, programmable latencies allow the same device to be useful for a variety of high bandwidth, high performance memory system applications.",,Transcend - DDR2 2 GB DIMM 240-pin Transcend 240-pin TS256MLQ64V8U System Memory (RAM) CDW.com
6932209,Computers_and_Accessories,Asus@en,The ASUS PCE-AC55BT Wireless-AC PCI Express Adapter provides superior Wi-Fi performance for server backbone and switching infrastructure applications as well as mainstream desktops and notebooks@en,,Asus PCE-AC55BT Dual-Band Wireless-AC1200 Bluetooth 4.0 PCI-E Adapter@en ▷ Asus PCI-… | OcUK@en
12831150,Computers_and_Accessories,,,,Kingston 8GB PC4-17000 260-pin DDR4 SDRAM SODIMM@en SODIMM (KVR21SE15D8/8)@en
9295211,Computers_and_Accessories,,"Construida para visionarios creativos, la HP ZBook Studio ofrece una potencia de estación de trabajo de escritorio, en un diseño móvil e impactante que es también, ligero y elegante. Windows 10 Pro 64; Intel® Core™ i7-7700HQ; Pantalla 39,6 cm (15.6'); Memoria DDR4 de 8 GB; Disco duro 256 GB HP Z Turbo Drive PCle SSD; Gráficos NVIDIA® Quadro® M1200 (GDDR5 dedicado de 4 GB); @es",,"Workstation portátil HP ZBook Studio G4 Full HD, 8GB, SSD 256GB TurboZ, NVIDIA® Quadro® 4GB@es HD 4GB - Store España@es TurboZ 8GB"
15411486,Computers_and_Accessories,,"WD's exclusive NASware technology, built into every WD Red hard drive, improves NAS storage performance by reducing common hard drive concerns in NAS systems including concerns for things like compatibility, integration, upgradeability, reliability and cost of ownership that are experienced with a hard drive designed for desktop computers.","$, 89.99",Western Digital Red 2 TB Internal HDD Western HDD - WD20EFRX Desktop Hard Drives CDWG.com
2003373,Computers_and_Accessories,,"The Intel SSD DC P3600 Series is a PCIe Gen3 SSD architected with the high performance controller interface, Non-Volatile Memory Express (NVMe), delivering leading performance, low latency, and quality of service. Matching the performance with world-class reliability and endurance, Intel SSD DC P3600 Series offers a range of capacity - 1.6 TB in both add-in card and 2.5-inch form factor.With PCIe Gen3 support and NVMe queuing interface, the Intel SSD DC P3600 Series delivers excellent sequential read performance of up to 2.8 GB/s and sequential write speeds of up to 1700 MB/s. Intel SSD DC P3600 Series delivers very high random read IOPS of 450 K and random write IOPS of 70 K for 4 KB operations. Taking advantage of the direct path from the storage to the CPU by means of NVMe, Intel SSD DC P3600 Series exhibits low latency of less than 20 Âµs for sequential access to the SSD.The 2.5-inch Intel SSD DC P3600 Series takes advantage of the 8639 connector and provides hot-pluggable removal and insertion providing in-service replacement options.",,Intel Solid-State Drive DC P3600 Series - solid state drive 1.6 TB PCI Intel SSDPEDME016T401 Solid State Drives (SSDs) CDW.com
1649355,Computers_and_Accessories,,Descripción@es,,MINI SWITCH 8 PUERTOS 10/100 -RJ45 TP-LINK TL-SF1008D@es TL-SF1008D - Digital Life Melilla | Vive la Vida Digital@es
10234200,Computers_and_Accessories,,,,"BenQ Zowie RL2455 Grijs, Rood, Zwart - Prijzen @NL Tweakers@NL Grijs Rood"
2697107,Computers_and_Accessories,,"Vengeance Low Profile heat spreaders have a reduced height of 1.03. They're designed for high-performance systems with extra-large CPU coolers, small form factor system builds, or any other space-constrained application where you need high-performance memory but standard Vengeance modules might not fit.","$, 81.99",Corsair Vengeance - DDR3 8 GB DIMM 240-pin Corsair 240-pin CMZ8GX3M1A1600C10 System Memory (RAM) CDW.com
17480026,Computers_and_Accessories,HP Enterprise,Description: Proliant DL585 Includes 4 x AMD Opteron 848 2.2GHz 8GB DDR ECC PC2100 24X CD-ROM Drive 4 x 146GB 10K Ultra320 Hot-Plug HardDrives. Embedded NC7782 Dual Port PCI-X 10/100/1000T Gigabit network adapter Smart Array 5i Plus Controller (Dual Channel Ultra3) with Battery-Backed Write Cache Enabler (integrated on system board) Integrated Lights-Out (iLO) Standard management (integrated on system board) Manufacturer Part# 356820-CT1 This is a Brand New Configured to Order (CT1) Proliant Server with a 3Yr On Site warranty from,,"356820-CT1 DL585 (4P) OPT 848 2.2GHz, Null 2.2GHz Wholesale 356820-CT1 Price 356820-CT1"
9954079,Computers_and_Accessories,,,,Elite 130 Advanced Steel Alloy Mini-ITX Tower Tower - Cooler Master Store
15596832,Computers_and_Accessories,HP Enterprise,Description:Intelï¿½ Xeonï¿½ X3330 D120 G5(2.66GHz/4-core/6MB/95W)Full Processor Option KitPart Number(s)Manufacturer Part# 493243-B22,"USD, $427.75",493243-B22 HP Xeon X3330 2.66GHz DL120 G5 Null
17557460,Computers_and_Accessories,Apple,"11.6-inch LED-backlit glossy widescreen TFT display, 1366x768 resolution,1.6GHZ Intel Dual Core i5 Processor,Base 128GB Flash Drive, Upgradable 1TB Flash Drive,2GB Memory, Upgradable 4GB Memory,Intel HD Graphics 6000 graphics processor that shares system memory,Customizable Mac OS X installed and Optional Dual Boot Windows OS installed,Power Adapter Included,Two USB 3 ports (up to 5 Gbps), Thunderbolt 2 port (up to 20 Gbps), MagSafe 2 power port,802.11ac Wi-Fi wireless networking; IEEE 802.11a/b/g/n compatible, Bluetooth 4.0 wireless technology,",,Macbook Air 11.6-inch (Glossy) 1.6GHZ Dual Core i5 (Early 2015) . - Apple MJVM2LL/A Used and Refurbished Macbook Airs on Sale | GainSaver
10801481,Other_Electronics,,"For sharp, clear graphics using color thermal printers the preferred choice is Verbatim's DataLifePlus CD-R thermal printable, which supports full-surface edge-to-edge printing. Certified for use with color thermal printers including Rimage Everest technology, these 52x speed certified CD-R discs have a thermal, scratch resistant surface. This surface optimizes thermal printing for superb high-resolution reproduction of graphics text and logos. Ideal for CD duplicating, discs feature Verbatim's innovative Super Azo dye providing long-term data security and superior resistance to UV irradiation.","$, 34.99",Verbatim DataLifePlus - CD-R x 100 700 MB storage media Verbatim media 97018 DVD & Blu-Ray Media CDW.com
2467693,Computers_and_Accessories,,"Replacement 90W AC power adapter, for the PA-10 charger family. Made by LiteOn. Includes 3-prong outlet power cord.",,Dell Inspiron 1521 PA-10 Power Adapter (PA-1900-02D) - MachinaElectronics.com
1209806,Other_Electronics,Tripp Lite@en-US,Tripp Lite 750VA Desktop UPS@en-US,,TRPECO750UPS - Tripp Lite 750VA Desktop UPS@en-US Power Protection Page 61 | All Tech Toys@en-US
2288826,Computers_and_Accessories,Mfr Num: DTDUO3C/32GB@en,,,kingston technology gmbh@en LambdaTek|USB flash drives@en
1530729,Computers_and_Accessories,MSI,,,MSI - B350 TOMAHAWK ATX AM4 Motherboard Motherboard (B350 TOMAHAWK) PCPartPicker Australia
13031615,Computers_and_Accessories,HP Enterprise,Description:HP Smart Array P600/512 BBWC Controller Factory Integrated OnlyPart Number(s)Manufacturer Part# 432103-B21,,"432103-B21 HP Smart Array P600/512 Controller, Null Price 432103-B21 New 432103-B21 Controller Wholesale"
5345625,Computers_and_Accessories,,,,Lenovo ThinkServer TD350 Xeon E5-2620 v4 16GB@en 16GB (70DG007QUX)@en
11941478,Computers_and_Accessories,,Bewitching black plush padding and faux-fur lining surround cradle your 35.6 cm (14.1') Ultrabook™ in trendsetting luxury. It's the perfect accessory for every season all occasions. Dress it up; dress down. Take with you everywhere go. 1 year HP Commercial Guarantee; @en,"CHF@en, 39.00@en","HP Sleeve for Ultrabook™ (Black) - 35,6 cm (14,1 )@en 35 1 6 (14"
1713605,Computers_and_Accessories,,MEMORIA DDR3 8GB 1333/PC3-10600 HP SERVIDOR PROLIANT REGISTRADA,,MEMORIA DDR3 8GB 1333 PC3-10600 HP
7236846,Computers_and_Accessories,,"Intel Core i7-6900K, Intel Core i7-6xxx, LGA 2011-v3, PC, i7-6900K, DDR4-SDRAM, 64-bit",,Intel Core i7-6900K 4.0 GHz
